,Date,Soybeans Close,Price_Change,Buy/Hold,Corn P_Close,Wheat P_Close,Cotton P_Close,Crude P_Close,USDBRL P_Close,EURUSD P_Close,IR P_Close,SoyOil P_Close,Sugar P_Close
916,2017-07-20,1013.25,0.017063989962358847,Buy,365.25,422.75,77.29000091552734,49.18000030517578,3.123500108718872,1.0670650005340576,2.5820000171661377,32.439998626708984,18.219999313354492
917,2017-07-19,999.75,-0.0004998750312421895,Buy,369.5,426.0,76.62999725341797,49.959999084472656,3.1368000507354736,1.0611318349838257,2.5980000495910645,32.869998931884766,18.0
918,2017-07-18,989.5,-0.02126607319485658,Buy,372.75,427.5,76.9000015258789,50.52000045776367,3.1317999362945557,1.0597598552703857,2.552000045776367,33.290000915527344,18.399999618530273
919,2017-07-17,985.0,-0.029317565902931757,Buy,374.75,436.0,77.27999877929688,50.849998474121094,3.144700050354004,1.0582010746002197,2.510999917984009,33.470001220703125,18.399999618530273
920,2017-07-14,985.25,-0.04041879717555393,Buy,372.75,438.25,78.38999938964844,50.43000030517578,3.1414999961853027,1.0644639730453491,2.49399995803833,34.02000045776367,19.149999618530273
921,2017-07-13,972.5,-0.05306718597857838,Hold,375.75,433.75,77.27999877929688,51.599998474121094,3.1196000576019287,1.0672472715377808,2.492000102996826,34.130001068115234,19.520000457763672
922,2017-07-12,1016.75,-0.009739469198928659,Buy,366.75,432.0,75.69000244140625,50.290000915527344,3.095599889755249,1.0680338144302368,2.489000082015991,33.880001068115234,19.65999984741211
923,2017-07-11,1025.25,-0.015366146458583434,Buy,360.25,435.5,76.8499984741211,49.939998626708984,3.11299991607666,1.067008137702942,2.4630000591278076,34.4900016784668,19.479999542236328
924,2017-07-10,1020.25,-0.004634146341463414,Buy,364.0,424.75,75.33000183105469,50.349998474121094,3.121799945831299,1.0668829679489136,2.3580000400543213,33.689998626708984,19.309999465942383
925,2017-07-07,996.0,-0.01483679525222552,Buy,365.5,418.75,74.97000122070312,50.439998626708984,3.147700071334839,1.0687072277069092,2.36899995803833,32.349998474121094,19.09000015258789
926,2017-07-06,980.75,-0.03231376418352245,Buy,371.0,431.25,75.41999816894531,50.18000030517578,3.1221001148223877,1.0759629011154175,2.316999912261963,32.38999938964844,19.799999237060547
927,2017-07-05,976.25,-0.034849233811171526,Buy,369.25,438.0,75.0199966430664,50.790000915527344,3.138400077819824,1.0817711353302002,2.388000011444092,32.31999969482422,20.15999984741211
928,2017-06-30,942.25,-0.07870936201417746,Hold,368.25,441.25,74.13999938964844,49.810001373291016,3.125200033187866,1.0860947370529175,2.4179999828338623,32.720001220703125,20.709999084472656
929,2017-06-29,915.5,-0.1079171741778319,Hold,373.5,436.0,73.5199966430664,50.439998626708984,3.1096999645233154,1.0849517583847046,2.427000045776367,32.66999816894531,20.799999237060547
930,2017-06-28,914.0,-0.11476997578692494,Hold,378.75,441.0,73.4800033569336,49.83000183105469,3.1380999088287354,1.0783880949020386,2.424999952316284,32.88999938964844,20.299999237060547
931,2017-06-27,911.25,-0.12694610778443113,Hold,374.25,447.75,75.01000213623047,48.689998626708984,3.0848000049591064,1.0790164470672607,2.450000047683716,33.52000045776367,20.360000610351562
932,2017-06-26,906.75,-0.14558303886925794,Hold,375.5,454.75,75.70999908447266,48.810001373291016,3.0868000984191895,1.081244707107544,2.502000093460083,33.939998626708984,20.479999542236328
933,2017-06-23,904.5,-0.13444976076555024,Hold,374.5,449.5,76.31999969482422,48.2400016784668,3.071000099182129,1.073767900466919,2.4700000286102295,34.13999938964844,20.469999313354492
934,2017-06-22,904.0,-0.1425183779938345,Hold,369.5,452.25,76.61000061035156,47.83000183105469,3.0866000652313232,1.0742985010147095,2.434000015258789,34.16999816894531,20.0
935,2017-06-21,918.75,-0.13243626062322947,Hold,370.75,449.0,75.81999969482422,47.04999923706055,3.11929988861084,1.077470064163208,2.4089999198913574,34.61000061035156,20.420000076293945
936,2017-06-20,927.75,-0.11684911946692052,Hold,368.5,443.5,75.58000183105469,44.66999816894531,3.099900007247925,1.0737909078598022,2.3949999809265137,34.66999816894531,20.649999618530273
937,2017-06-19,937.75,-0.11428571428571428,Hold,363.75,432.5,75.25,45.93000030517578,3.1637001037597656,1.0612443685531616,2.3510000705718994,34.689998626708984,20.760000228881836
938,2017-06-16,939.0,-0.09949652361543994,Hold,365.25,430.75,75.08999633789062,44.47999954223633,3.152400016784668,1.0651443004608154,2.3889999389648438,34.29999923706055,20.719999313354492
939,2017-06-15,934.75,-0.09773166023166023,Hold,367.5,422.5,75.62999725341797,46.31999969482422,3.1475000381469727,1.0690041780471802,2.4130001068115234,34.439998626708984,21.18000030517578
940,2017-06-14,931.75,-0.09274586173320351,Hold,368.25,430.25,76.41000366210938,45.34000015258789,3.1912999153137207,1.0578428506851196,2.490999937057495,33.86000061035156,21.110000610351562
941,2017-06-13,932.5,-0.1009881899252832,Hold,359.75,434.5,76.91000366210938,43.439998626708984,3.1593000888824463,1.0547411441802979,2.4700000286102295,34.59000015258789,20.549999237060547
942,2017-06-12,931.25,-0.10176030865686038,Hold,357.75,433.75,76.44000244140625,43.29999923706055,3.1159000396728516,1.0570154190063477,2.4739999771118164,34.310001373291016,20.84000015258789
943,2017-06-09,941.5,-0.08101512933138116,Hold,362.5,420.75,74.94000244140625,43.029998779296875,3.137200117111206,1.0579211711883545,2.4509999752044678,33.849998474121094,20.450000762939453
944,2017-06-08,938.0,-0.08286482522610608,Hold,363.75,414.0,74.13999938964844,43.90999984741211,3.119999885559082,1.062044620513916,2.4830000400543213,33.61000061035156,20.309999465942383
945,2017-06-07,930.75,-0.11293781272337383,Hold,366.25,420.5,74.8499984741211,43.58000183105469,3.154599905014038,1.0509721040725708,2.4809999465942383,34.27000045776367,20.329999923706055
946,2017-06-06,923.5,-0.12005717008099095,Hold,363.25,427.0,74.19000244140625,44.900001525878906,3.088200092315674,1.0535852909088135,2.507999897003174,34.470001220703125,20.360000610351562
947,2017-06-05,922.0,-0.12627339493011136,Hold,369.5,424.5,73.87999725341797,46.290000915527344,3.1080000400543213,1.0569148063659668,2.5230000019073486,34.869998931884766,20.34000015258789
948,2017-06-02,921.25,-0.12966461974492205,Hold,369.75,426.75,73.56999969482422,45.880001068115234,3.105299949645996,1.0584250688552856,2.4709999561309814,35.279998779296875,20.579999923706055
949,2017-06-01,912.25,-0.1375561333018199,Hold,366.25,433.25,74.62999725341797,47.619998931884766,3.094599962234497,1.055275321006775,2.4030001163482666,35.130001068115234,20.639999389648438
950,2017-05-31,916.0,-0.14192037470725996,Hold,365.0,428.25,73.04000091552734,45.5,3.06030011177063,1.0584474802017212,2.4670000076293945,35.150001525878906,20.18000030517578
951,2017-05-30,912.75,-0.14716187806587247,Hold,365.5,423.5,72.69000244140625,44.83000183105469,3.062299966812134,1.0554089546203613,2.4590001106262207,35.439998626708984,20.18000030517578
952,2017-05-26,926.5,-0.13813953488372094,Hold,358.5,431.0,72.26000213623047,44.439998626708984,3.093899965286255,1.0542073249816895,2.3889999389648438,35.58000183105469,20.979999542236328
953,2017-05-25,939.5,-0.12134673836801496,Hold,358.25,433.5,72.11000061035156,43.15999984741211,3.0855000019073486,1.0609403848648071,2.3269999027252197,35.560001373291016,20.729999542236328
954,2017-05-24,948.25,-0.09040767386091127,Hold,357.25,426.0,72.2699966430664,44.70000076293945,3.0954999923706055,1.062665343284607,2.380000114440918,35.369998931884766,20.520000457763672
955,2017-05-23,948.25,-0.0811531007751938,Hold,358.25,426.25,72.33999633789062,46.349998474121094,3.0875000953674316,1.0672245025634766,2.3610000610351562,35.849998474121094,20.760000228881836
956,2017-05-22,956.5,-0.04636091724825524,Buy,360.0,418.75,73.13999938964844,46.97999954223633,3.0560998916625977,1.0607378482818604,2.369999885559082,35.790000915527344,20.559999465942383
957,2017-05-19,953.0,-0.052212829438090504,Hold,358.0,426.75,73.19000244140625,47.63999938964844,3.081199884414673,1.0578316450119019,2.378999948501587,35.43000030517578,20.479999542236328
958,2017-05-18,944.75,-0.05193176116407426,Hold,361.25,427.25,72.98999786376953,47.33000183105469,3.110100030899048,1.059849739074707,2.375999927520752,35.27000045776367,20.420000076293945
959,2017-05-17,975.75,-0.01039553752535497,Buy,359.75,423.25,73.98999786376953,46.77000045776367,3.107100009918213,1.061954379081726,2.4179999828338623,34.77000045776367,20.75
960,2017-05-16,976.25,-0.02715495764823119,Buy,355.75,426.25,73.77999877929688,48.099998474121094,3.1287999153137207,1.0658594369888306,2.368000030517578,35.0,20.780000686645508
961,2017-05-15,965.25,-0.04074534161490683,Buy,352.0,418.5,74.08000183105469,47.04999923706055,3.1159000396728516,1.0692213773727417,2.4519999027252197,34.97999954223633,20.889999389648438
962,2017-05-12,954.0,-0.033189764378008614,Buy,349.75,406.5,71.77999877929688,48.52000045776367,3.1166999340057373,1.0678056478500366,2.450000047683716,34.56999969482422,20.510000228881836
963,2017-05-11,956.0,-0.040642247867536375,Buy,348.25,408.0,70.6500015258789,48.220001220703125,3.1136999130249023,1.0743216276168823,2.446000099182129,34.41999816894531,19.510000228881836
964,2017-05-10,961.75,-0.041365561923747816,Buy,355.0,404.75,70.5,46.790000915527344,3.119499921798706,1.0782949924468994,2.4769999980926514,34.52000045776367,19.489999771118164
965,2017-05-09,965.25,-0.04122175316612863,Buy,345.75,401.5,69.75,46.58000183105469,3.122499942779541,1.0761713981628418,2.50600004196167,34.86000061035156,18.989999771118164
966,2017-05-08,956.25,-0.057649667405764965,Hold,347.25,409.5,69.73999786376953,45.7400016784668,3.128000020980835,1.0767391920089722,2.562999963760376,35.119998931884766,18.540000915527344
967,2017-05-05,963.0,-0.0262891809908999,Buy,347.25,393.5,69.87000274658203,44.4900016784668,3.150099992752075,1.0803803205490112,2.5429999828338623,34.599998474121094,18.149999618530273
968,2017-05-04,965.25,-0.029411764705882353,Buy,350.25,397.0,70.19999694824219,43.4900016784668,3.125499963760376,1.0708587169647217,2.552999973297119,34.790000915527344,18.15999984741211
969,2017-05-03,965.5,-0.04097342935187485,Buy,353.25,399.5,70.12999725341797,41.709999084472656,3.109600067138672,1.0713980197906494,2.5460000038146973,36.040000915527344,18.200000762939453
970,2017-05-02,958.0,-0.047003233026610296,Buy,356.25,403.25,69.33999633789062,42.77000045776367,3.176100015640259,1.068296194076538,2.568000078201294,36.060001373291016,18.25
971,2017-05-01,959.0,-0.06118453255017132,Hold,356.5,405.0,69.56999969482422,43.02000045776367,3.1684999465942383,1.0751993656158447,2.5420000553131104,36.560001373291016,18.229999542236328
972,2017-04-28,945.25,-0.0882565710151917,Hold,351.75,409.25,71.04000091552734,41.79999923706055,3.1686999797821045,1.0728693008422852,2.5969998836517334,36.7400016784668,18.219999313354492
973,2017-04-27,945.75,-0.08090379008746355,Hold,356.25,409.25,71.66999816894531,41.93000030517578,3.1617000102996826,1.0760787725448608,2.5799999237060547,36.7400016784668,18.559999465942383
974,2017-04-26,945.75,-0.0761904761904762,Hold,354.5,391.5,71.47000122070312,40.83000183105469,3.1422998905181885,1.0713750123977661,2.5250000953674316,36.72999954223633,18.030000686645508
975,2017-04-25,954.5,-0.07149805447470817,Hold,352.5,398.0,72.04000091552734,39.5099983215332,3.1949000358581543,1.0659730434417725,2.4809999465942383,36.56999969482422,18.600000381469727
976,2017-04-24,961.25,-0.06765276430649854,Hold,346.5,401.25,71.69000244140625,40.060001373291016,3.229599952697754,1.062778353691101,2.4790000915527344,36.7599983215332,19.25
977,2017-04-21,951.0,-0.08337349397590361,Hold,350.5,400.25,70.80000305175781,41.599998474121094,3.2098000049591064,1.0696789026260376,2.4639999866485596,36.7400016784668,19.239999771118164
978,2017-04-20,946.75,-0.07814021421616359,Hold,351.0,390.75,71.41999816894531,41.13999938964844,3.240499973297119,1.0602991580963135,2.38700008392334,37.04999923706055,19.450000762939453
979,2017-04-19,950.25,-0.09413727359389895,Hold,349.5,386.25,72.11000061035156,41.91999816894531,3.186800003051758,1.0628687143325806,2.3469998836517334,37.720001220703125,19.6299991607666
980,2017-04-18,946.0,-0.09711286089238845,Hold,337.5,389.5,72.38999938964844,42.91999816894531,3.186800003051758,1.0616837739944458,2.3959999084472656,37.619998931884766,19.510000228881836
981,2017-04-17,953.25,-0.08648778150455198,Hold,331.75,389.25,72.30999755859375,43.130001068115234,3.1963000297546387,1.0597710609436035,2.38700008392334,37.4900016784668,18.940000534057617
982,2017-04-13,955.5,-0.07007299270072993,Hold,336.75,387.5,71.9800033569336,44.189998626708984,3.194499969482422,1.0552419424057007,2.390000104904175,37.5099983215332,19.1200008392334
983,2017-04-12,947.75,-0.07963097839281379,Hold,336.75,371.5,71.80000305175781,44.75,3.195499897003174,1.0588620901107788,2.440999984741211,37.63999938964844,19.360000610351562
984,2017-04-11,939.25,-0.09009445386292081,Hold,348.5,380.5,72.45999908447266,44.939998626708984,3.2221999168395996,1.0531858205795288,2.368000030517578,36.790000915527344,19.809999465942383
985,2017-04-10,941.75,-0.09664268585131894,Hold,349.25,384.0,72.37999725341797,44.650001525878906,3.197700023651123,1.0605915784835815,2.302000045776367,36.36000061035156,19.65999984741211
986,2017-04-07,942.0,-0.10795454545454546,Hold,350.75,389.5,73.2699966430664,45.2400016784668,3.214099884033203,1.0500892400741577,2.319999933242798,36.709999084472656,19.940000534057617
987,2017-04-06,941.5,-0.09990439770554493,Hold,351.0,395.75,72.6500015258789,45.95000076293945,3.2634999752044678,1.0419923067092896,2.371999979019165,36.65999984741211,19.84000015258789
988,2017-04-05,944.25,-0.08701957940536621,Hold,349.75,401.5,73.08000183105469,45.68000030517578,3.2839999198913574,1.0460032224655151,2.3570001125335693,36.849998474121094,19.579999923706055
989,2017-04-04,937.75,-0.08956310679611651,Hold,345.5,407.25,73.72000122070312,44.75,3.253200054168701,1.052698016166687,2.321000099182129,34.47999954223633,19.75
990,2017-04-03,938.25,-0.0803724577309483,Hold,342.0,410.25,73.5999984741211,46.79999923706055,3.2523000240325928,1.0575296878814697,2.3389999866485596,34.63999938964844,20.350000381469727
991,2017-03-31,946.0,-0.048050314465408805,Buy,338.5,408.0,73.4000015258789,44.7599983215332,3.2825000286102295,1.0416991710662842,2.3350000381469727,34.04999923706055,20.149999618530273
992,2017-03-30,963.0,-0.026781202627589692,Buy,341.5,403.0,73.37999725341797,45.40999984741211,3.269399881362915,1.046233057975769,2.2760000228881836,33.70000076293945,20.219999313354492
993,2017-03-29,969.0,-0.016992137966015723,Buy,337.25,397.0,72.12999725341797,45.13999938964844,3.2695999145507812,1.0456969738006592,2.2230000495910645,34.099998474121094,20.360000610351562
994,2017-03-28,972.0,-0.017685699848408287,Buy,343.5,399.0,70.69000244140625,47.43000030517578,3.2695000171661377,1.045478343963623,2.23799991607666,34.209999084472656,21.149999618530273
995,2017-03-27,971.5,0.0005149330587023687,Buy,340.75,394.0,68.9000015258789,46.599998474121094,3.28629994392395,1.0437650680541992,2.2219998836517334,33.95000076293945,21.6299991607666
996,2017-03-24,975.75,-0.01339737108190091,Buy,354.25,404.75,69.19999694824219,48.9900016784668,3.3254001140594482,1.0428615808486938,2.117000102996826,34.77000045776367,21.649999618530273
997,2017-03-23,991.0,0.009164969450101833,Buy,346.25,406.75,68.29000091552734,48.33000183105469,3.353100061416626,1.039047360420227,2.072000026702881,34.310001373291016,22.110000610351562
998,2017-03-22,999.75,-0.001996506114299975,Buy,348.75,415.25,68.75,49.880001068115234,3.3638999462127686,1.0405826568603516,1.8619999885559082,35.310001373291016,21.969999313354492
999,2017-03-21,1001.5,0.012383118524134444,Buy,348.0,410.0,68.44999694824219,47.849998474121094,3.390399932861328,1.0449975728988647,1.8279999494552612,34.790000915527344,22.270000457763672
1000,2017-03-20,999.5,0.018339276617422313,Buy,346.25,414.25,68.52999877929688,46.33000183105469,3.3657000064849854,1.0418837070465088,1.7829999923706055,34.709999084472656,21.729999542236328
1001,2017-03-17,1000.0,0.02066853789231947,Buy,349.0,412.0,68.06999969482422,47.63999938964844,3.36899995803833,1.051414132118225,1.812000036239624,35.099998474121094,21.479999542236328
1002,2017-03-16,1001.5,0.025339134886101868,Buy,354.75,417.75,68.5999984741211,50.11000061035156,3.334199905395508,1.062925100326538,1.7990000247955322,34.97999954223633,21.700000762939453
1003,2017-03-15,998.0,0.01397002794005588,Buy,355.0,414.25,68.19999694824219,49.130001068115234,3.3373000621795654,1.0641694068908691,1.8200000524520874,34.849998474121094,21.190000534057617
1004,2017-03-14,987.25,-0.014966325767024195,Buy,357.5,416.25,68.86000061035156,48.849998474121094,3.377000093460083,1.0547411441802979,1.8339999914169312,35.16999816894531,21.56999969482422
1005,2017-03-13,996.25,-0.004993757802746567,Buy,354.0,408.5,70.81999969482422,49.369998931884766,3.373699903488159,1.062134861946106,1.8450000286102295,35.40999984741211,22.15999984741211
1006,2017-03-10,996.25,-0.017747103771259553,Buy,349.25,414.5,69.76000213623047,47.97999954223633,3.3815999031066895,1.0761945247650146,1.843000054359436,35.11000061035156,22.59000015258789
1007,2017-03-09,1000.25,-0.009653465346534653,Buy,348.25,411.5,69.26000213623047,46.209999084472656,3.4063000679016113,1.0720411539077759,1.7899999618530273,35.720001220703125,22.670000076293945
1008,2017-03-08,1011.0,0.02043906131718395,Buy,352.5,404.25,68.48999786376953,48.0099983215332,3.4200000762939453,1.0757315158843994,1.7580000162124634,35.79999923706055,22.93000030517578
1009,2017-03-07,1014.75,0.022933467741935484,Buy,351.0,402.5,68.7699966430664,48.4900016784668,3.4746999740600586,1.0582010746002197,1.7630000114440918,35.9900016784668,23.200000762939453
1010,2017-03-06,1026.75,0.04450661241098677,Buy,357.5,414.5,69.06999969482422,48.880001068115234,3.572999954223633,1.0663141012191772,1.7400000095367432,35.119998931884766,22.709999084472656
1011,2017-03-03,1027.0,0.052793439261916965,Buy,353.75,417.0,69.80000305175781,49.06999969482422,3.4063000679016113,1.0592098236083984,1.746999979019165,35.04999923706055,22.6200008392334
1012,2017-03-02,1026.75,0.04610290371879776,Buy,354.0,420.25,71.0999984741211,50.560001373291016,3.4537999629974365,1.0648492574691772,1.7519999742507935,35.400001525878906,22.950000762939453
1013,2017-03-01,1041.25,0.07069408740359898,Buy,354.25,420.0,71.1500015258789,51.22999954223633,3.4072000980377197,1.062134861946106,1.7489999532699585,35.06999969482422,23.020000457763672
1014,2017-02-28,1025.0,0.04778941988244314,Buy,349.5,423.75,71.19000244140625,50.36000061035156,3.4210000038146973,1.0612331628799438,1.7660000324249268,35.439998626708984,23.15999984741211
1015,2017-02-27,1011.0,0.05038961038961039,Buy,337.0,421.0,70.56999969482422,49.689998626708984,3.390700101852417,1.0561892986297607,1.7940000295639038,34.150001525878906,22.90999984741211
1016,2017-02-24,1013.5,0.059869281045751635,Buy,345.5,416.0,69.30999755859375,48.619998931884766,3.4310998916625977,1.0545185804367065,1.7380000352859497,33.15999984741211,22.920000076293945
1017,2017-02-23,1011.5,0.06980433632998413,Buy,339.75,396.75,68.97000122070312,49.16999816894531,3.363600015640259,1.0633772611618042,1.777999997138977,33.13999938964844,23.149999618530273
1018,2017-02-22,1022.75,0.07178412365732251,Buy,340.5,407.25,67.13999938964844,49.0099983215332,3.387399911880493,1.0638864040374756,1.7589999437332153,33.15999984741211,23.290000915527344
1019,2017-02-21,1026.25,0.07264175594460413,Buy,347.75,394.75,67.19000244140625,49.099998474121094,3.3822999000549316,1.0584250688552856,1.7359999418258667,33.11000061035156,23.420000076293945
1020,2017-02-17,1032.5,0.07720396452790819,Buy,348.25,395.75,67.70999908447266,49.33000183105469,3.4323999881744385,1.062304139137268,1.7419999837875366,33.099998474121094,23.110000610351562
1021,2017-02-16,1043.75,0.09093284557094329,Buy,346.0,405.0,68.02999877929688,49.47999954223633,3.450700044631958,1.0706638097763062,1.715999960899353,32.65999984741211,23.809999465942383
1022,2017-02-15,1061.25,0.10145303580695382,Buy,336.75,395.5,69.87999725341797,49.560001373291016,3.441699981689453,1.0727311372756958,1.6829999685287476,32.88999938964844,23.260000228881836
1023,2017-02-14,1045.0,0.07399794450154162,Buy,329.25,395.5,68.7300033569336,48.619998931884766,3.4402999877929688,1.0750375986099243,1.621999979019165,33.04999923706055,22.670000076293945
1024,2017-02-13,1054.25,0.10508385744234801,Buy,329.25,402.0,68.29000091552734,48.08000183105469,3.390000104904175,1.0824854373931885,1.6080000400543213,33.2400016784668,22.530000686645508
1025,2017-02-10,1059.0,0.11444356748224152,Buy,331.75,399.0,67.94999694824219,47.75,3.3956000804901123,1.0889687538146973,1.5570000410079956,33.09000015258789,22.760000228881836
1026,2017-02-09,1050.5,0.1110523532522475,Buy,329.0,403.25,68.12999725341797,48.15999984741211,3.2330000400543213,1.0920606851577759,1.5670000314712524,32.63999938964844,23.270000457763672
1027,2017-02-08,1058.75,0.1115485564304462,Buy,336.5,404.0,69.38999938964844,48.189998626708984,3.168100118637085,1.1019041538238525,1.555999994277954,33.119998931884766,23.020000457763672
1028,2017-02-07,1042.75,0.10314731552499339,Buy,336.75,396.0,69.16000366210938,48.310001373291016,3.200900077819824,1.1052166223526,1.5889999866485596,33.119998931884766,22.540000915527344
1029,2017-02-06,1036.0,0.08481675392670157,Buy,340.0,404.75,69.08000183105469,47.720001220703125,3.232300043106079,1.1101243495941162,1.6150000095367432,33.310001373291016,22.1299991607666
1030,2017-02-03,1027.0,0.051715309779825906,Buy,340.5,405.5,71.16999816894531,46.209999084472656,3.2583999633789062,1.1102476119995117,1.6319999694824219,33.959999084472656,22.170000076293945
1031,2017-02-02,1037.25,0.06330087134802666,Buy,337.25,407.75,71.80999755859375,46.70000076293945,3.2525999546051025,1.1097548007965088,1.6679999828338623,33.400001525878906,22.200000762939453
1032,2017-02-01,1036.75,0.04748673907552412,Buy,337.0,406.0,70.81999969482422,46.22999954223633,3.235100030899048,1.1057054996490479,1.687999963760376,33.83000183105469,22.1299991607666
1033,2017-01-31,1024.5,0.05347043701799486,Buy,330.0,404.0,68.9800033569336,44.65999984741211,3.198199987411499,1.0973334312438965,1.6959999799728394,32.83000183105469,22.100000381469727
1034,2017-01-30,1022.75,0.058747412008281576,Buy,322.25,403.25,67.73999786376953,43.439998626708984,3.2030999660491943,1.0984665155410767,1.7009999752044678,31.979999542236328,21.780000686645508
1035,2017-01-27,1049.25,0.10389268805891635,Buy,319.25,399.5,68.37999725341797,44.65999984741211,3.165299892425537,1.0900371074676514,1.7029999494552612,32.040000915527344,20.479999542236328
1036,2017-01-26,1049.5,0.07973251028806584,Buy,329.25,376.75,68.08000183105469,44.31999969482422,3.1387999057769775,1.091202735900879,1.6890000104904175,31.5,20.1299991607666
1037,2017-01-25,1055.25,0.08985282726568551,Buy,330.0,374.75,67.19999694824219,43.779998779296875,3.1103999614715576,1.0887316465377808,1.7339999675750732,31.549999237060547,20.43000030517578
1038,2017-01-24,1058.5,0.07516505840528187,Buy,327.0,383.25,66.97000122070312,43.650001525878906,3.124500036239624,1.0875475406646729,1.6720000505447388,32.310001373291016,20.239999771118164
1039,2017-01-23,1057.75,0.06066683379293056,Buy,321.0,376.0,68.87999725341797,44.779998779296875,3.148900032043457,1.0882576704025269,1.6720000505447388,33.029998779296875,19.989999771118164
1040,2017-01-20,1067.5,0.07610887096774194,Buy,316.75,377.0,69.25,45.91999816894531,3.1391000747680664,1.0930395126342773,1.6160000562667847,32.939998626708984,20.219999313354492
1041,2017-01-19,1070.25,0.0791530123519032,Buy,316.5,375.25,69.52999877929688,46.029998779296875,3.166100025177002,1.0975141525268555,1.5410000085830688,32.810001373291016,20.290000915527344
1042,2017-01-18,1075.0,0.10341288170387478,Buy,311.0,371.0,69.05999755859375,45.33000183105469,3.1816999912261963,1.0976948738098145,1.5429999828338623,32.7599983215332,20.219999313354492
1043,2017-01-17,1069.25,0.1040268456375839,Buy,301.5,373.25,67.51000213623047,44.040000915527344,3.204200029373169,1.1015641689300537,1.5959999561309814,32.65999984741211,20.18000030517578
1044,2017-01-13,1042.5,0.08706986444212722,Buy,304.0,368.25,68.01000213623047,42.63999938964844,3.2019999027252197,1.0967799425125122,1.5700000524520874,32.20000076293945,19.59000015258789
1045,2017-01-12,1032.0,0.075,Buy,311.75,361.0,65.31999969482422,43.72999954223633,3.177299976348877,1.1049723625183105,1.5679999589920044,32.470001220703125,20.059999465942383
1046,2017-01-11,1003.0,0.038839979285344384,Buy,316.25,363.25,65.97000122070312,43.18000030517578,3.200700044631958,1.1011881828308105,1.5700000524520874,32.72999954223633,20.520000457763672
1047,2017-01-10,1005.5,0.022629036359013477,Buy,323.5,370.5,66.69000244140625,42.630001068115234,3.1958999633789062,1.1061947345733643,1.565999984741211,32.810001373291016,20.670000076293945
1048,2017-01-09,996.5,0.0058036840777189,Buy,327.5,383.5,67.70999908447266,41.08000183105469,3.202699899673462,1.1140819787979126,1.6349999904632568,32.95000076293945,20.610000610351562
1049,2017-01-06,986.0,-0.012271475081392437,Buy,328.5,401.25,67.75,39.779998779296875,3.2193000316619873,1.1196954250335693,1.5770000219345093,32.90999984741211,20.549999237060547
1050,2017-01-05,1003.5,-0.02643706039291778,Buy,333.25,404.0,67.41000366210938,40.36000061035156,3.2272000312805176,1.1144545078277588,1.559000015258789,33.56999969482422,20.219999313354492
1051,2017-01-04,1006.25,-0.02707275803722504,Buy,334.25,407.75,68.12000274658203,41.5,3.2184998989105225,1.120824933052063,1.5529999732971191,33.88999938964844,20.729999542236328
1052,2017-01-03,986.75,-0.046848587297754166,Buy,332.0,415.25,67.91999816894531,41.7599983215332,3.254499912261963,1.121076226234436,1.5390000343322754,33.88999938964844,20.420000076293945
1053,2016-12-30,996.5,-0.02969814995131451,Buy,330.25,427.0,67.56999969482422,42.16999816894531,3.208699941635132,1.121038556098938,1.5779999494552612,34.13999938964844,19.770000457763672
1054,2016-12-29,1003.25,-0.028093969484136595,Buy,327.5,427.0,68.5,40.36000061035156,3.2597999572753906,1.1234692335128784,1.5360000133514404,34.189998626708984,19.979999542236328
1055,2016-12-28,1006.75,-0.023047064531780688,Buy,326.5,426.0,68.36000061035156,39.720001220703125,3.2592999935150146,1.121956706047058,1.5609999895095825,34.0099983215332,19.719999313354492
1056,2016-12-27,1014.75,-0.004659146640510054,Buy,322.25,423.5,68.01000213623047,37.2599983215332,3.2177999019622803,1.1224982738494873,1.5759999752044678,33.380001068115234,20.260000228881836
1057,2016-12-23,989.0,-0.03394383394383394,Buy,321.0,422.0,68.08999633789062,37.75,3.232599973678589,1.121956706047058,1.5529999732971191,33.209999084472656,19.979999542236328
1058,2016-12-22,994.5,-0.00872165462247695,Buy,322.5,422.5,69.87999725341797,35.88999938964844,3.240600109100342,1.124985933303833,1.5149999856948853,31.899999618530273,19.709999084472656
1059,2016-12-21,1006.75,-0.01516263145023233,Buy,322.25,416.25,71.2699966430664,35.70000076293945,3.2432000637054443,1.123923897743225,1.5729999542236328,31.709999084472656,19.600000381469727
1060,2016-12-20,1005.25,-0.011553588987217306,Buy,325.25,421.75,71.16000366210938,36.790000915527344,3.2170000076293945,1.1210134029388428,1.5089999437332153,31.5,19.639999389648438
1061,2016-12-19,1021.5,-0.0004892367906066536,Buy,324.25,417.0,73.05999755859375,38.34000015258789,3.2095999717712402,1.1193194389343262,1.5449999570846558,31.170000076293945,20.389999389648438
1062,2016-12-16,1036.75,0.017668711656441717,Buy,320.75,417.0,76.05999755859375,38.31999969482422,3.2560999393463135,1.1153992414474487,1.5829999446868896,30.93000030517578,20.549999237060547
1063,2016-12-15,1029.0,0.02515566625155666,Buy,325.0,416.0,76.63999938964844,38.279998779296875,3.271199941635132,1.118067979812622,1.5820000171661377,30.520000457763672,20.350000381469727
1064,2016-12-14,1023.75,0.03356890459363958,Buy,324.25,403.25,75.86000061035156,39.38999938964844,3.265500068664551,1.1158473491668701,1.503000020980835,30.540000915527344,19.700000762939453
